chr1 start1 end1 chr2 start2 end2 bulk.IF1 bulk.IF2 D M adj.bulk.IF1 bulk.adj.IF2 adj.M mc A
169 chr20 22000000 23000000 chr20 24000000 25000000 19 20 2 0.0740005814437768 18.6530763503565 20.3719747275219 0.127172246667985 -0.0531716652242063 19.5125255389392
170 chr20 22000000 23000000 chr20 25000000 26000000 19 18 3 -0.0780025120012732 18.5279841849353 18.4585649785946 -0.00541552886628518 -0.0725869831349872 18.4932745817649
171 chr20 23000000 24000000 chr20 25000000 26000000 13 25 2 0.943416471633633 12.762631187086 25.4649684094024 0.996588136857839 -0.0531716652242063 19.1137997982442
172 chr20 23000000 24000000 chr20 26000000 27000000 18 19 3 0.0780025120012732 17.5528271225702 19.4840408107387 0.150589495136261 -0.0725869831349872 18.5184339666545
173 chr20 24000000 25000000 chr20 26000000 27000000 19 17 2 -0.160464672193246 18.6530763503565 17.3161785183936 -0.107293006969039 -0.0531716652242063 17.9846274343751
174 chr20 24000000 25000000 chr20 27000000 28000000 23 19 3 -0.275634442613427 22.4286124343953 19.4840408107387 -0.20304745947844 -0.0725869831349872 20.956326622567
175 chr20 25000000 26000000 chr20 27000000 28000000 17 19 2 0.160464672193246 16.6895946292664 19.3533759911458 0.213636337417453 -0.0531716652242063 18.0214853102061
176 chr20 25000000 26000000 chr20 28000000 29000000 19 20 3 0.0740005814437768 18.5279841849353 20.5095166428829 0.146587564578765 -0.0725869831349872 19.5187504139091
177 chr20 26000000 27000000 chr20 28000000 29000000 22 15 2 -0.552541023028779 21.5982989319918 15.2789810456414 -0.499369357804572 -0.0531716652242063 18.4386399888166
178 chr20 26000000 27000000 chr20 29000000 30000000 19 19 3 0 18.5279841849353 19.4840408107387 0.0725869831349878 -0.0725869831349872 19.006012497837
179 chr20 27000000 28000000 chr20 29000000 30000000 20 22 2 0.137503523749935 19.6348172109016 22.4091722002741 0.190675188974142 -0.0531716652242063 21.0219947055879
180 chr20 27000000 28000000 chr20 30000000 31000000 24 19 3 -0.337034987277571 23.4037694967603 19.4840408107387 -0.264448004142583 -0.0725869831349872 21.4439051537495
181 chr20 28000000 29000000 chr20 30000000 31000000 24 18 2 -0.415037499278844 23.5617806530819 18.3347772547697 -0.361865834054637 -0.0531716652242063 20.9482789539258
182 chr20 28000000 29000000 chr20 31000000 32000000 20 17 3 -0.234465253637023 19.5031412473003 17.4330891464504 -0.161878270502035 -0.0725869831349872 18.4681151968753
183 chr20 29000000 30000000 chr20 31000000 32000000 24 20 2 -0.263034405833794 23.5617806530819 20.3719747275219 -0.209862740609586 -0.0531716652242063 21.9668776903019
184 chr20 29000000 30000000 chr20 32000000 33000000 22 18 3 -0.289506617194985 21.4534553720303 18.4585649785946 -0.216919634059997 -0.0725869831349872 19.9560101753124
185 chr20 30000000 31000000 chr20 32000000 33000000 20 17 2 -0.234465253637023 19.6348172109016 17.3161785183936 -0.181293588412816 -0.0531716652242063 18.4754978646476
186 chr20 30000000 31000000 chr20 33000000 34000000 20 16 3 -0.321928094887362 19.5031412473003 16.4076133143063 -0.249341111752375 -0.0725869831349872 17.9553772808033
187 chr20 31000000 32000000 chr20 33000000 34000000 14 20 2 0.514573172829758 13.7443720476311 20.3719747275219 0.567744838053965 -0.0531716652242063 17.0581733875765
188 chr20 31000000 32000000 chr20 34000000 35000000 17 19 3 0.160464672193246 16.5776700602052 19.4840408107387 0.233051655328234 -0.0725869831349872 18.030855435472
189 chr20 32000000 33000000 chr20 34000000 35000000 19 18 2 -0.0780025120012732 18.6530763503565 18.3347772547697 -0.024830846777066 -0.0531716652242063 18.4939268025631
190 chr20 32000000 33000000 chr20 35000000 36000000 23 19 3 -0.275634442613427 22.4286124343953 19.4840408107387 -0.20304745947844 -0.0725869831349872 20.956326622567
191 chr20 33000000 34000000 chr20 35000000 36000000 17 16 2 -0.0874628412503394 16.6895946292664 16.2975797820175 -0.034291176026132 -0.0531716652242063 16.493587205642
192 chr20 33000000 34000000 chr20 36000000 37000000 20 22 3 0.137503523749935 19.5031412473003 22.5604683071711 0.210090506884923 -0.0725869831349872 21.0318047772357
193 chr20 34000000 35000000 chr20 36000000 37000000 18 19 2 0.0780025120012732 17.6713354898114 19.3533759911458 0.13117417722548 -0.0531716652242063 18.5123557404786
194 chr20 34000000 35000000 chr20 37000000 38000000 19 18 3 -0.0780025120012732 18.5279841849353 18.4585649785946 -0.00541552886628518 -0.0725869831349872 18.4932745817649
195 chr20 35000000 36000000 chr20 37000000 38000000 29 18 2 -0.68805599368526 28.4704849558073 18.3347772547697 -0.634884328461053 -0.0531716652242063 23.4026311052885
196 chr20 35000000 36000000 chr20 38000000 39000000 15 17 3 0.180572245641821 14.6273559354752 17.4330891464504 0.253159228776808 -0.0725869831349872 16.0302225409628
197 chr20 36000000 37000000 chr20 38000000 39000000 25 17 2 -0.556393348524385 24.543521513627 17.3161785183936 -0.503221683300178 -0.0531716652242063 20.9298500160103
198 chr20 36000000 37000000 chr20 39000000 40000000 20 18 3 -0.15200309344505 19.5031412473003 18.4585649785946 -0.0794161103100626 -0.0725869831349872 18.9808531129474
199 chr20 37000000 38000000 chr20 39000000 40000000 29 25 2 -0.214124805352848 28.4704849558073 25.4649684094024 -0.16095314012864 -0.0531716652242063 26.9677266826049
200 chr20 37000000 38000000 chr20 40000000 41000000 14 19 3 0.440572591385981 13.6521988731102 19.4840408107387 0.513159574520969 -0.0725869831349872 16.5681198419244
201 chr20 38000000 39000000 chr20 40000000 41000000 36 17 2 -1.08246216019197 35.3426709796229 17.3161785183936 -1.02929049496777 -0.0531716652242063 26.3294247490083
202 chr20 38000000 39000000 chr20 41000000 42000000 21 19 3 -0.144389909335175 20.4782983096653 19.4840408107387 -0.0718029262001876 -0.0725869831349872 19.981169560202
203 chr20 39000000 40000000 chr20 41000000 42000000 24 20 2 -0.263034405833794 23.5617806530819 20.3719747275219 -0.209862740609586 -0.0531716652242063 21.9668776903019
204 chr20 39000000 40000000 chr20 42000000 43000000 23 18 3 -0.3536369546147 22.4286124343953 18.4585649785946 -0.281049971479713 -0.0725869831349872 20.4435887064949
205 chr20 40000000 41000000 chr20 42000000 43000000 21 31 2 0.561878887608115 20.6165580714467 31.576560827659 0.615050552832321 -0.0531716652242063 26.0965594495528
206 chr20 40000000 41000000 chr20 43000000 44000000 18 19 3 0.0780025120012732 17.5528271225702 19.4840408107387 0.150589495136261 -0.0725869831349872 18.5184339666545
207 chr20 41000000 42000000 chr20 43000000 44000000 13 19 2 0.547487795302493 12.762631187086 19.3533759911458 0.6006594605267 -0.0531716652242063 16.0580035891159
208 chr20 41000000 42000000 chr20 44000000 45000000 14 20 3 0.514573172829758 13.6521988731102 20.5095166428829 0.587160155964746 -0.0725869831349872 17.0808577579965
209 chr20 42000000 43000000 chr20 44000000 45000000 22 16 2 -0.459431618637297 21.5982989319918 16.2975797820175 -0.40625995341309 -0.0531716652242063 18.9479393570046
210 chr20 42000000 43000000 chr20 45000000 46000000 18 25 3 0.473931188332412 17.5528271225702 25.6368958036036 0.5465181714674 -0.0725869831349872 21.5948614630869
211 chr20 43000000 44000000 chr20 45000000 46000000 21 20 2 -0.070389327891398 20.6165580714467 20.3719747275219 -0.017217662667191 -0.0531716652242063 20.4942663994843
212 chr20 43000000 44000000 chr20 46000000 47000000 20 23 3 0.20163386116965 19.5031412473003 23.5859441393153 0.274220844304638 -0.0725869831349872 21.5445426933078
213 chr20 44000000 45000000 chr20 46000000 47000000 20 19 2 -0.0740005814437769 19.6348172109016 19.3533759911458 -0.0208289162195704 -0.0531716652242063 19.4940966010237
214 chr20 44000000 45000000 chr20 47000000 48000000 18 16 3 -0.169925001442312 17.5528271225702 16.4076133143063 -0.0973380183073243 -0.0725869831349872 16.9802202184383
215 chr20 45000000 46000000 chr20 47000000 48000000 18 26 2 0.53051471669878 17.6713354898114 26.4835671457785 0.583686381922987 -0.0531716652242063 22.077451317795
216 chr20 45000000 46000000 chr20 48000000 49000000 17 14 3 -0.280107919192735 16.5776700602052 14.356661650018 -0.207520936057747 -0.0725869831349872 15.4671658551116
217 chr20 46000000 47000000 chr20 48000000 49000000 17 14 2 -0.280107919192735 16.6895946292664 14.2603823092653 -0.226936253968528 -0.0531716652242063 15.4749884692659
218 chr20 46000000 47000000 chr20 49000000 50000000 19 23 3 0.275634442613427 18.5279841849353 23.5859441393153 0.348221425748416 -0.0725869831349872 21.0569641621253
219 chr20 47000000 48000000 chr20 49000000 50000000 21 23 2 0.131244533278253 20.6165580714467 23.4277709366502 0.184416198502459 -0.0531716652242063 22.0221645040485
220 chr20 47000000 48000000 chr20 50000000 51000000 19 17 3 -0.160464672193246 18.5279841849353 17.4330891464504 -0.0878776890582582 -0.0725869831349872 17.9805366656928
221 chr20 48000000 49000000 chr20 50000000 51000000 19 18 2 -0.0780025120012732 18.6530763503565 18.3347772547697 -0.024830846777066 -0.0531716652242063 18.4939268025631
222 chr20 48000000 49000000 chr20 51000000 52000000 20 14 3 -0.514573172829758 19.5031412473003 14.356661650018 -0.441986189694771 -0.0725869831349872 16.9299014486591
223 chr20 49000000 50000000 chr20 51000000 52000000 24 19 2 -0.337034987277571 23.5617806530819 19.3533759911458 -0.283863322053364 -0.0531716652242063 21.4575783221139
224 chr20 49000000 50000000 chr20 52000000 53000000 15 17 3 0.180572245641821 14.6273559354752 17.4330891464504 0.253159228776808 -0.0725869831349872 16.0302225409628
225 chr20 50000000 51000000 chr20 52000000 53000000 19 26 2 0.452512204697507 18.6530763503565 26.4835671457785 0.505683869921714 -0.0531716652242063 22.5683217480675
226 chr20 50000000 51000000 chr20 53000000 54000000 16 14 3 -0.192645077942396 15.6025129978402 14.356661650018 -0.120058094807409 -0.0725869831349872 14.9795873239291
227 chr20 51000000 52000000 chr20 53000000 54000000 26 21 2 -0.308122295362332 25.5252623741721 21.390573463898 -0.254950630138124 -0.0531716652242063 23.4579179190351
228 chr20 51000000 52000000 chr20 54000000 55000000 22 22 3 0 21.4534553720303 22.5604683071711 0.0725869831349878 -0.0725869831349872 22.0069618396007
229 chr20 52000000 53000000 chr20 54000000 55000000 15 17 2 0.180572245641821 14.7261129081762 17.3161785183936 0.233743910866027 -0.0531716652242063 16.0211457132849
230 chr20 52000000 53000000 chr20 55000000 56000000 14 15 3 0.0995356735509144 13.6521988731102 15.3821374821621 0.172122656685902 -0.0725869831349872 14.5171681776362
231 chr20 53000000 54000000 chr20 55000000 56000000 26 18 2 -0.53051471669878 25.5252623741721 18.3347772547697 -0.477343051474573 -0.0531716652242063 21.9300198144709
232 chr20 53000000 54000000 chr20 56000000 57000000 16 17 3 0.0874628412503394 15.6025129978402 17.4330891464504 0.160049824385327 -0.0725869831349872 16.5178010721453
233 chr20 54000000 55000000 chr20 56000000 57000000 18 19 2 0.0780025120012732 17.6713354898114 19.3533759911458 0.13117417722548 -0.0531716652242063 18.5123557404786
234 chr20 54000000 55000000 chr20 57000000 58000000 17 17 3 0 16.5776700602052 17.4330891464504 0.0725869831349881 -0.0725869831349872 17.0053796033278
235 chr20 55000000 56000000 chr20 57000000 58000000 21 26 2 0.308122295362332 20.6165580714467 26.4835671457785 0.361293960586538 -0.0531716652242063 23.5500626086126
236 chr20 55000000 56000000 chr20 58000000 59000000 13 17 3 0.387023123109247 12.6770418107452 17.4330891464504 0.459610106244234 -0.0725869831349872 15.0550654785978
237 chr20 56000000 57000000 chr20 58000000 59000000 15 18 2 0.263034405833794 14.7261129081762 18.3347772547697 0.316206071058 -0.0531716652242063 16.530445081473
238 chr20 56000000 57000000 chr20 59000000 60000000 20 15 3 -0.415037499278844 19.5031412473003 15.3821374821621 -0.342450516143856 -0.0725869831349872 17.4426393647312
239 chr20 57000000 58000000 chr20 59000000 60000000 17 19 2 0.160464672193246 16.6895946292664 19.3533759911458 0.213636337417453 -0.0531716652242063 18.0214853102061
240 chr20 57000000 58000000 chr20 60000000 61000000 15 18 3 0.263034405833794 14.6273559354752 18.4585649785946 0.335621388968781 -0.0725869831349872 16.5429604570349
241 chr20 58000000 59000000 chr20 60000000 61000000 21 22 2 0.067114195858537 20.6165580714467 22.4091722002741 0.120285861082744 -0.0531716652242063 21.5128651358604
242 chr20 58000000 59000000 chr20 61000000 62000000 19 16 3 -0.247927513443586 18.5279841849353 16.4076133143063 -0.175340530308597 -0.0725869831349872 17.4677987496208
243 chr20 59000000 60000000 chr20 61000000 62000000 18 18 2 0 17.6713354898114 18.3347772547697 0.0531716652242071 -0.0531716652242063 18.0030563722906
244 chr20 59000000 60000000 chr20 62000000 63000000 22 14 3 -0.652076696579693 21.4534553720303 14.356661650018 -0.579489713444706 -0.0725869831349872 17.9050585110241
245 chr20 60000000 61000000 chr20 62000000 63000000 16 18 2 0.169925001442312 15.7078537687213 18.3347772547697 0.223096666666519 -0.0531716652242063 17.0213155117455
246 chr20 0 1000000 chr20 5000000 6000000 16 18 5 0.169925001442312 15.874588963419 18.1422020225948 0.192630337581664 -0.0227053361393518 17.0083954930069
247 chr20 1000000 2000000 chr20 5000000 6000000 17 18 4 0.082462160191973 16.6601514195486 18.3671800029949 0.140728626872463 -0.0582664666804886 17.5136657112717
248 chr20 1000000 2000000 chr20 6000000 7000000 16 16 5 0 15.874588963419 16.126401797862 0.0227053361393517 -0.0227053361393518 16.0004953806405
249 chr20 1000000 2000000 chr20 7000000 8000000 13 15 6 0.206450877467426 13.1014397224685 14.8838604100572 0.184023406352365 0.0224274711150612 13.9926500662629
250 chr20 2000000 3000000 chr20 6000000 7000000 17 15 4 -0.180572245641821 16.6601514195486 15.3059833358291 -0.122305778961331 -0.0582664666804886 15.9830673776888
251 chr20 2000000 3000000 chr20 7000000 8000000 19 12 5 -0.662965012722429 18.85107439406 12.0948013483965 -0.640259676583077 -0.0227053361393518 15.4729378712283
252 chr20 2000000 3000000 chr20 8000000 9000000 19 16 6 -0.247927513443586 19.1482580559155 15.8761177707277 -0.270354984558647 0.0224274711150612 17.5121879133216
253 chr20 3000000 4000000 chr20 7000000 8000000 15 16 4 0.0931094043914815 14.700133605484 16.3263822248844 0.15137587107197 -0.0582664666804886 15.5132579151842
254 chr20 3000000 4000000 chr20 8000000 9000000 20 18 5 -0.15200309344505 19.8432362042737 18.1422020225948 -0.129297757305699 -0.0227053361393518 18.9927191134342
255 chr20 3000000 4000000 chr20 9000000 10000000 12 17 6 0.502500340529183 12.093636666894 16.8683751313982 0.480072869414122 0.0224274711150612 14.4810058991461
256 chr20 4000000 5000000 chr20 8000000 9000000 18 15 4 -0.263034405833794 17.6401603265808 15.3059833358291 -0.204767939153304 -0.0582664666804886 16.473071831205
257 chr20 4000000 5000000 chr20 9000000 10000000 19 16 5 -0.247927513443586 18.85107439406 16.126401797862 -0.225222177304234 -0.0227053361393518 17.488738095961
258 chr20 4000000 5000000 chr20 10000000 11000000 16 17 6 0.0874628412503394 16.124848889192 16.8683751313982 0.0650353701352769 0.0224274711150612 16.4966120102951
259 chr20 5000000 6000000 chr20 9000000 10000000 13 17 4 0.387023123109247 12.7401157914195 17.3467811139397 0.445289589789736 -0.0582664666804886 15.0434484526796
260 chr20 5000000 6000000 chr20 10000000 11000000 16 14 5 -0.192645077942396 15.874588963419 14.1106015731293 -0.169939741803044 -0.0227053361393518 14.9925952682741
261 chr20 5000000 6000000 chr20 11000000 12000000 18 23 6 0.3536369546147 18.140455000341 22.821919295421 0.331209483499639 0.0224274711150612 20.481187147881
262 chr20 6000000 7000000 chr20 10000000 11000000 19 17 4 -0.160464672193246 18.6201692336131 17.3467811139397 -0.102198205512757 -0.0582664666804886 17.9834751737764
263 chr20 6000000 7000000 chr20 11000000 12000000 17 17 5 0 16.8667507736326 17.1343019102284 0.0227053361393514 -0.0227053361393518 17.0005263419305
264 chr20 6000000 7000000 chr20 12000000 13000000 17 17 6 0 17.1326519447665 16.8683751313982 -0.0224274711150618 0.0224274711150612 17.0005135380823
265 chr20 7000000 8000000 chr20 11000000 12000000 20 17 4 -0.234465253637023 19.6001781406454 17.3467811139397 -0.176198786956534 -0.0582664666804886 18.4734796272925
266 chr20 7000000 8000000 chr20 12000000 13000000 14 19 5 0.440572591385981 13.8902653429916 19.1501021349611 0.463277927525333 -0.0227053361393518 16.5201837389764
267 chr20 7000000 8000000 chr20 13000000 14000000 19 15 6 -0.341036917835067 19.1482580559155 14.8838604100572 -0.363464388950128 0.0224274711150612 17.0160592329864
268 chr20 8000000 9000000 chr20 12000000 13000000 24 14 4 -0.777607578663552 23.5202137687744 14.2855844467738 -0.719341111983063 -0.0582664666804886 18.9028991077741
269 chr20 8000000 9000000 chr20 13000000 14000000 18 19 5 0.0780025120012732 17.8589125838463 19.1501021349611 0.100707848140624 -0.0227053361393518 18.5045073594037
270 chr20 8000000 9000000 chr20 14000000 15000000 15 21 6 0.485426827170242 15.1170458336175 20.8374045740801 0.46299935605518 0.0224274711150612 17.9772252038488
271 chr20 9000000 10000000 chr20 13000000 14000000 16 15 4 -0.0931094043914815 15.6801425125163 15.3059833358291 -0.0348429377109926 -0.0582664666804886 15.4930629241727
